date,service_type,region,provider,cpu_hours,storage_gb,data_transfer_gb,cost_usd,team,co2e_kg
2024-07-05,VM,southeastasia,Azure,17.6432,50.8328,8.3322,3.0715,Data,0.0119625056
2024-07-05,VM,westeurope,AWS,9.9787,57.7238,9.0458,4.0396,Engineering,0.0111569876
2024-07-06,VM,eastus,AWS,8.8734,39.2348,2.6096,2.3119,QA,0.0044627496000000004
2024-07-06,VM,westeurope,Azure,7.7988,58.2063,5.1496,2.666,Data,0.006825772600000001
2024-07-06,Networking,southeastasia,AWS,0.7693,9.8869,29.9305,4.7463,QA,0.0301041338
2024-07-07,Database,southeastasia,Azure,5.0176,204.1025,0.7172,2.8518,QA,0.002128925
2024-07-07,Storage,eastus,AWS,0.2254,820.185,1.5688,3.3106,DevOps,0.00325425
2024-07-07,Networking,eastus,AWS,1.2993,9.7075,21.6918,3.2696,DevOps,0.021971075
2024-07-07,VM,westeurope,AWS,8.676,47.7735,6.8201,3.4791,DevOps,0.008650847
2024-07-08,Storage,southeastasia,AWS,0.6923,857.6622,3.3926,2.7022,Data,0.0052463844
2024-07-08,VM,westeurope,Azure,13.8104,56.5039,6.8063,1.9997,Engineering,0.0096813878
2024-07-08,Database,eastus,Azure,4.7484,252.1083,3.3919,1.9196,QA,0.0048457966000000005
2024-07-08,Database,westeurope,Azure,7.9535,246.4592,5.4803,2.9074,Engineering,0.0075639183999999995
2024-07-08,Networking,eastus,AWS,1.6171,9.8584,28.7803,5.6392,Engineering,0.029123436800000003
2024-07-08,Storage,southeastasia,AWS,0.5965,780.4756,1.4773,3.5942,DevOps,0.0031575512
2024-07-09,Networking,eastus,Azure,2.4185,9.469,36.388,5.7157,Engineering,0.036890637999999996
2024-07-09,Storage,eastus,Azure,0.8446,687.0231,0.7463,1.2505,Engineering,0.0022892662
2024-07-09,VM,southeastasia,AWS,20.1254,56.059,8.5865,3.7885,Data,0.012723697999999999
2024-07-09,Storage,eastus,AWS,0.5112,802.5408,2.2203,3.3095,Data,0.0039276216
2024-07-09,Networking,westeurope,AWS,1.7825,11.1595,36.323,5.7372,Data,0.036701819000000004
2024-07-10,Storage,eastus,AWS,0.6678,543.3063,1.9124,3.4313,QA,0.0031325726
2024-07-10,VM,westeurope,AWS,17.6766,43.3721,6.1447,2.0293,Engineering,0.0097667642
2024-07-10,VM,southeastasia,AWS,9.3878,52.3705,6.6416,3.7249,Engineering,0.008623901
2024-07-11,Networking,eastus,AWS,0.5904,8.0357,40.1737,5.7111,Data,0.0403078514
2024-07-11,Networking,eastus,Azure,1.1031,12.6767,33.0578,4.9297,QA,0.0333037734
2024-07-11,Database,southeastasia,AWS,3.7841,149.6813,5.2944,1.3623,Data,0.006350582600000001
2024-07-11,Storage,westeurope,AWS,0.4707,787.3054,2.7431,2.4009,QA,0.0044118508
2024-07-11,VM,westeurope,AWS,10.6325,54.3119,4.9332,3.5874,DevOps,0.007168323800000001
2024-07-11,Storage,eastus,Azure,0.5932,895.6519,2.2022,2.4368,Data,0.0041121438
2024-07-12,Networking,eastus,Azure,2.487,9.9051,24.0623,4.1666,Engineering,0.0245795102
2024-07-12,Database,eastus,Azure,3.5922,172.1885,3.3711,2.3668,Engineering,0.004433917000000001
2024-07-12,Networking,eastus,AWS,1.8449,9.8694,46.9189,5.4631,DevOps,0.0473076188
2024-07-12,Database,westeurope,AWS,5.3153,238.5331,6.5658,2.5612,Engineering,0.0081059262
2024-07-13,Storage,westeurope,Azure,0.2973,640.956,0.0,2.6146,DevOps,0.001341372
2024-07-13,VM,eastus,Azure,3.7674,41.5059,2.0525,2.4687,Engineering,0.0028889918
2024-07-13,VM,eastus,Azure,8.0242,42.6255,3.6652,2.1262,Engineering,0.005355291
2024-07-13,Database,southeastasia,AWS,1.8509,217.8029,3.4409,1.9298,Data,0.0042466858
2024-07-13,VM,eastus,Azure,10.5351,55.9762,2.1411,2.7075,DevOps,0.0043600724
2024-07-14,VM,eastus,Azure,9.9306,48.6235,1.0979,3.4171,Engineering,0.003181267
2024-07-14,Networking,westeurope,Azure,1.2284,10.9979,5.8104,1.6396,Engineering,0.006078075799999999
2024-07-14,Storage,westeurope,Azure,0.3632,852.3483,0.2855,1.8816,Data,0.0020628366000000004
2024-07-14,VM,eastus,AWS,9.2362,56.6069,3.7688,1.5871,Engineering,0.0057292538
2024-07-14,Networking,westeurope,AWS,0.2263,11.4677,7.7052,2.9469,QA,0.0077733954
2024-07-14,VM,southeastasia,AWS,9.7709,55.1797,1.3906,3.0671,Data,0.0034551394
2024-07-15,Networking,eastus,Azure,1.6074,8.1987,19.61,4.2112,Engineering,0.019947877399999998
2024-07-15,VM,eastus,Azure,18.7748,51.1342,6.5584,2.9762,DevOps,0.0104156284
2024-07-15,Networking,southeastasia,Azure,2.4045,9.1014,24.0817,3.9321,DevOps,0.024580802800000003
2024-07-15,Database,southeastasia,AWS,6.0738,181.3423,6.2478,2.6719,DevOps,0.0078252446
2024-07-16,VM,eastus,AWS,14.9201,54.6792,4.03,2.207,QA,0.007123378400000001
2024-07-16,Storage,westeurope,Azure,0.3707,550.7456,1.8588,2.2301,Engineering,0.0030344312
2024-07-16,Storage,eastus,AWS,0.6135,860.7705,2.3746,2.8661,DevOps,0.004218841
2024-07-16,VM,eastus,AWS,7.7245,48.058,7.5491,3.2947,Engineering,0.009190116
2024-07-16,Networking,southeastasia,Azure,3.0494,7.9219,30.2634,5.6395,Engineering,0.0308891238
2024-07-16,VM,eastus,AWS,13.294,46.1362,7.6964,3.8691,Data,0.010447472400000001
2024-07-17,Database,eastus,AWS,4.8587,211.2604,1.899,2.9169,Data,0.0032932608000000004
2024-07-17,VM,southeastasia,Azure,11.3661,44.3796,7.2577,2.3885,DevOps,0.0096196792
2024-07-17,Networking,eastus,AWS,1.4669,13.959,26.3552,3.7295,Data,0.026676498000000003
2024-07-17,Storage,westeurope,AWS,0.5401,589.0523,1.0832,1.1655,QA,0.0023693245999999997
2024-07-17,Storage,westeurope,AWS,0.426,948.9872,2.4593,1.9612,Engineering,0.0044424744
2024-07-18,Database,westeurope,AWS,4.277,157.4919,2.4975,3.009,DevOps,0.0036678838
2024-07-18,Database,eastus,AWS,3.7776,159.8159,5.2028,2.3626,Data,0.0062779518
2024-07-18,VM,southeastasia,Azure,11.0213,57.1747,4.6491,2.2117,Data,0.006967709399999999
2024-07-18,VM,westeurope,AWS,9.7019,46.5405,2.5933,3.4182,Engineering,0.004626761
2024-07-18,VM,eastus,AWS,13.0079,58.5564,5.1691,2.3584,Engineering,0.007887792800000001
2024-07-19,Storage,westeurope,AWS,0.4724,689.916,1.7868,3.5795,QA,0.003261112
2024-07-19,Storage,southeastasia,Azure,0.6859,705.3564,2.824,1.5932,QA,0.0043718928
2024-07-19,Networking,southeastasia,Azure,1.7694,10.6249,23.0597,3.0891,QA,0.023434829799999998
2024-07-19,Storage,southeastasia,Azure,0.3471,558.724,2.1837,1.4191,Data,0.003370568
2024-07-19,Storage,eastus,Azure,0.6481,647.563,1.7928,2.8997,Engineering,0.003217546
2024-07-19,VM,westeurope,AWS,17.1079,54.5183,9.3879,3.9983,Engineering,0.012918516600000002
2024-07-20,Storage,eastus,Azure,0.3062,825.0396,1.3409,1.3229,Engineering,0.0030522192
2024-07-20,Networking,eastus,Azure,0.852,12.3269,22.9406,3.4712,Engineering,0.023135653800000003
2024-07-20,VM,eastus,Azure,7.4051,62.7532,0.0,0.9697,Data,0.0016065264
2024-07-20,VM,southeastasia,Azure,2.9595,58.3977,4.6793,2.2112,Engineering,0.0053879954
2024-07-21,Networking,southeastasia,AWS,1.1299,10.1471,26.283,5.003,Data,0.0265292742
2024-07-21,Database,westeurope,AWS,3.7167,257.6548,0.0,1.4766,Engineering,0.0012586496
2024-07-21,VM,westeurope,Azure,9.4331,54.911,4.1174,2.9653,QA,0.006113842
2024-07-21,Database,southeastasia,Azure,3.6176,184.077,0.92,2.2564,Engineering,0.0020116739999999998
2024-07-22,VM,southeastasia,AWS,11.6756,58.3408,9.6447,3.9809,QA,0.0120965016
2024-07-22,Storage,westeurope,AWS,0.6753,441.2728,1.3461,2.9545,QA,0.0023637056
2024-07-22,Networking,westeurope,AWS,3.0715,9.2954,31.4288,3.9764,Data,0.0320616908
2024-07-23,VM,southeastasia,AWS,15.468,60.9344,10.1651,3.831,Data,0.013380568800000003
2024-07-23,Database,southeastasia,AWS,8.9217,192.6076,6.2165,2.8074,Engineering,0.008386055199999999
2024-07-23,VM,eastus,AWS,18.8717,40.4021,5.2202,3.3745,Engineering,0.0090753442
2024-07-23,VM,southeastasia,Azure,8.8385,57.6981,9.4328,3.7342,DevOps,0.0113158962
2024-07-24,Database,westeurope,Azure,5.9418,163.2146,8.295,3.8028,DevOps,0.0098097892
2024-07-24,Database,eastus,Azure,2.6545,256.4241,5.0915,2.2321,Data,0.0061352482
2024-07-24,Storage,southeastasia,AWS,0.2972,844.824,2.8733,3.3223,Data,0.004622388
2024-07-24,VM,westeurope,AWS,9.8816,47.3635,7.3376,3.1403,Engineering,0.009408647000000001
2024-07-24,VM,southeastasia,Azure,10.9828,47.0216,7.9005,3.376,Engineering,0.0101911032
2024-07-25,VM,eastus,Azure,17.431,52.8219,8.4983,4.4217,Data,0.012090143800000001
2024-07-25,Networking,eastus,Azure,2.4259,11.6721,31.8182,5.0858,Engineering,0.032326724200000004
2024-07-25,Database,eastus,AWS,8.4002,228.2509,6.7647,2.9935,Data,0.008901241800000001
2024-07-25,Networking,eastus,AWS,1.9033,8.5953,29.3986,3.5857,Data,0.0297964506
2024-07-26,Storage,eastus,AWS,0.4967,788.5433,1.3331,3.5948,DevOps,0.0030095266000000004
2024-07-26,VM,southeastasia,Azure,10.4523,43.0596,3.7869,2.0771,Data,0.0059634792
2024-07-26,Database,eastus,Azure,4.9573,223.2374,5.2687,2.1031,Engineering,0.0067066348
2024-07-26,VM,westeurope,Azure,8.6105,43.8212,10.8586,3.055,DevOps,0.0126683424
2024-07-26,Storage,eastus,AWS,0.4816,794.4726,1.7639,3.2444,Data,0.0034491652
2024-07-26,Networking,westeurope,Azure,2.7172,10.4271,12.3304,2.0888,Engineering,0.012894694200000001
2024-07-27,Database,westeurope,Azure,4.2912,148.8589,3.9726,3.2173,DevOps,0.0051285578
2024-07-27,Networking,southeastasia,AWS,1.142,10.5607,15.1817,2.8208,QA,0.015431221399999999
2024-07-27,VM,eastus,Azure,7.6737,44.9847,6.2614,1.6643,Data,0.0078861094
2024-07-27,Storage,eastus,AWS,0.1412,773.7552,0.6172,3.6538,QA,0.0021929503999999996
2024-07-27,VM,eastus,Azure,4.5701,46.0337,2.9433,1.8013,Engineering,0.0039493874
2024-07-27,VM,eastus,Azure,9.2096,54.6598,0.0,1.3465,Engineering,0.0019512396000000002
2024-07-28,Storage,southeastasia,Azure,0.3475,545.1209,1.2482,2.3482,Data,0.0024079417999999997
2024-07-28,Networking,eastus,Azure,1.1166,8.2165,30.1001,3.8936,QA,0.030339853
2024-07-28,Storage,southeastasia,AWS,0.1971,944.2318,1.0053,1.3749,QA,0.0029331836000000004
2024-07-28,Storage,eastus,Azure,0.4398,943.8371,0.0274,3.2696,Engineering,0.0020030342
2024-07-29,Database,westeurope,Azure,4.9533,162.8109,2.2437,2.4311,Engineering,0.0035599817999999997
2024-07-29,Storage,eastus,AWS,0.2894,994.0845,2.7283,3.9234,QA,0.004774349000000001
2024-07-29,Storage,eastus,AWS,0.5856,772.7312,2.5145,3.7302,Data,0.0041770824
2024-07-29,Storage,southeastasia,AWS,0.4884,803.5988,3.7765,1.5651,QA,0.0054813776
2024-07-29,VM,eastus,Azure,14.4072,56.2055,7.5033,4.4072,Engineering,0.010497151
2024-07-30,VM,westeurope,AWS,10.2657,48.0649,6.4731,2.6822,Data,0.0086223698
2024-07-30,Networking,eastus,AWS,1.7175,10.6651,30.9118,4.8464,Data,0.0312766302
2024-07-30,Storage,eastus,Azure,0.2843,916.9115,1.2503,2.3956,DevOps,0.003140983
2024-07-30,Database,southeastasia,AWS,5.9827,230.9198,6.6422,2.1122,DevOps,0.0083005796
2024-07-31,Database,southeastasia,Azure,4.791,218.8555,3.2845,2.2551,DevOps,0.004680411000000001
2024-07-31,VM,southeastasia,AWS,11.5194,36.4308,5.5419,2.6449,QA,0.0079186416
2024-07-31,VM,eastus,AWS,11.5786,60.2242,9.4744,3.1564,Engineering,0.0119105684
2024-08-01,VM,westeurope,AWS,10.7655,54.0608,5.413,2.7751,Engineering,0.0076742215999999995
2024-08-01,VM,westeurope,AWS,10.0779,53.1683,6.8811,3.6237,QA,0.0090030166
2024-08-01,VM,eastus,AWS,13.1767,37.6154,9.4221,2.3252,Engineering,0.012132670800000002
2024-08-02,VM,eastus,Azure,11.6483,45.7027,10.3771,2.437,Engineering,0.0127981654
2024-08-02,Storage,eastus,AWS,0.4897,791.9243,2.1539,2.5976,Engineering,0.0038356886000000005
2024-08-02,Storage,eastus,AWS,0.4891,356.4054,2.0451,1.3754,Engineering,0.0028557308
2024-08-02,Networking,eastus,AWS,2.7963,10.4929,21.7024,3.9003,Engineering,0.0222826458
2024-08-03,VM,eastus,AWS,5.0558,59.6904,0.9169,2.6442,DevOps,0.0020474408
2024-08-03,Storage,eastus,Azure,0.254,884.304,0.2005,2.1868,Engineering,0.002019908
2024-08-03,VM,eastus,AWS,10.7135,55.1819,4.0431,1.5251,DevOps,0.0062961638
2024-08-03,Storage,westeurope,Azure,0.4396,827.8514,1.2993,1.3203,Engineering,0.0030429228000000003
2024-08-04,VM,westeurope,Azure,6.1736,50.3137,2.2783,2.2816,DevOps,0.0036136474000000003
2024-08-04,VM,southeastasia,AWS,12.7284,39.7674,3.7361,2.0746,QA,0.0063613148
2024-08-04,Networking,westeurope,Azure,0.7252,9.3313,19.4615,3.4236,DevOps,0.0196252026
2024-08-04,Networking,westeurope,Azure,0.6148,10.3051,18.6848,4.5521,Engineering,0.018828370199999996
2024-08-05,VM,eastus,Azure,10.7213,57.0942,10.5767,2.7877,DevOps,0.012835148400000001
2024-08-05,VM,eastus,Azure,11.1619,49.9737,7.0039,3.1509,QA,0.0093362274
2024-08-05,VM,southeastasia,AWS,9.4809,55.3059,9.8646,3.4021,QA,0.011871391799999999
2024-08-06,Database,westeurope,AWS,3.9995,190.5493,7.239,1.7658,Engineering,0.008419998599999999
2024-08-06,Database,southeastasia,Azure,6.9897,233.3038,5.4431,2.3965,Data,0.0073076476
2024-08-06,VM,eastus,Azure,10.6512,47.1877,5.5344,3.435,Engineering,0.0077590153999999995
2024-08-06,Database,eastus,AWS,8.153,174.3876,3.9488,3.4439,DevOps,0.0059281752
2024-08-06,Database,westeurope,AWS,6.7726,180.538,5.6605,1.5394,Engineering,0.007376096
2024-08-07,Database,westeurope,Azure,6.4815,116.4378,6.6473,1.5278,Engineering,0.0081764756
2024-08-07,Storage,westeurope,Azure,0.4111,814.0549,2.1417,2.024,DevOps,0.0038520298
2024-08-07,VM,eastus,Azure,9.1825,56.5647,11.2209,2.8261,Engineering,0.0131705294
2024-08-07,Networking,westeurope,Azure,2.2794,9.7653,33.0863,4.2251,Data,0.033561710599999996
2024-08-08,Networking,westeurope,Azure,2.6217,11.5058,11.866,1.8209,Engineering,0.0124133516
2024-08-08,Networking,southeastasia,AWS,1.8358,10.865,42.0176,5.8746,DevOps,0.042406490000000005
2024-08-08,VM,westeurope,Azure,9.1779,50.5931,8.0533,3.724,Engineering,0.009990066200000002
2024-08-08,VM,eastus,AWS,15.2524,52.7629,4.2532,1.7097,Engineering,0.007409205799999999
2024-08-09,Networking,eastus,Azure,1.7675,9.4332,27.3168,3.1256,DevOps,0.027689166400000003
2024-08-09,VM,westeurope,Azure,7.0428,51.4509,11.1437,1.9824,Data,0.012655161800000002
2024-08-09,VM,westeurope,Azure,9.8543,44.7937,8.9864,2.798,QA,0.0110468474
2024-08-09,Storage,eastus,AWS,0.5659,837.1672,2.2855,2.4319,Data,0.0040730144
2024-08-10,Networking,southeastasia,Azure,1.7118,11.2833,20.9223,3.5766,Data,0.0212872266
2024-08-10,Networking,westeurope,Azure,1.5913,9.8242,11.006,1.6612,DevOps,0.0113439084
2024-08-10,VM,westeurope,Azure,9.792,49.2286,4.2038,3.315,Engineering,0.0062606572
2024-08-10,Storage,eastus,AWS,0.4697,869.1512,0.8803,3.2673,Engineering,0.0027125424
2024-08-11,VM,westeurope,Azure,1.0041,65.9122,3.3204,2.4046,Data,0.0036530444
2024-08-11,Database,southeastasia,Azure,0.5624,262.6324,1.8605,3.1335,QA,0.0024982448000000004
2024-08-11,VM,southeastasia,AWS,7.619,50.4877,5.9519,2.7421,Data,0.007576675400000001
2024-08-11,VM,westeurope,Azure,4.6684,48.3974,0.0,2.3046,DevOps,0.0010304748
2024-08-12,Storage,westeurope,AWS,0.3604,1022.3117,1.5601,3.5268,Engineering,0.0036768034
2024-08-12,Networking,eastus,Azure,2.0068,7.9145,39.2957,5.7793,DevOps,0.039712888999999994
2024-08-12,VM,eastus,AWS,8.6318,45.0115,3.6877,2.618,Data,0.005504083
2024-08-12,VM,eastus,AWS,11.9166,60.2837,11.9552,3.5593,Data,0.014459087399999999
2024-08-12,Storage,southeastasia,AWS,0.4429,749.1441,2.3234,2.4534,Engineering,0.0039102682
2024-08-12,Database,eastus,AWS,4.5008,196.5338,6.9038,2.8746,QA,0.0081970276
2024-08-13,Networking,southeastasia,AWS,2.0418,10.3234,35.6985,4.9261,DevOps,0.0361275068
2024-08-13,Storage,eastus,Azure,0.5125,1038.036,2.0071,3.4808,Engineering,0.004185672
2024-08-13,Storage,southeastasia,Azure,0.4594,792.0126,2.2601,3.6097,Engineering,0.0039360052
2024-08-13,Networking,eastus,AWS,0.9972,7.4235,32.1253,5.6935,Data,0.032339587
2024-08-14,Storage,westeurope,AWS,0.4031,886.5903,2.2261,2.246,Engineering,0.0040799006
2024-08-14,VM,eastus,AWS,8.8746,41.4484,8.1024,2.2794,DevOps,0.0099602168
2024-08-14,Storage,eastus,AWS,0.4572,939.2353,2.389,1.9978,Data,0.0043589106
2024-08-14,Networking,westeurope,AWS,2.1867,8.6683,22.2629,4.5459,QA,0.022717576599999997
2024-08-14,Storage,eastus,AWS,0.5413,970.3725,1.9442,1.994,DevOps,0.003993205
2024-08-15,Storage,westeurope,AWS,0.5292,649.8076,1.4133,2.5038,DevOps,0.0028187552
2024-08-15,VM,eastus,AWS,10.6336,51.8372,9.1391,3.4,QA,0.0113694944
2024-08-15,Networking,eastus,AWS,2.3538,12.6749,50.4528,6.5761,Data,0.050948909800000004
2024-08-15,Database,southeastasia,Azure,5.9451,147.8659,5.0271,3.2213,DevOps,0.006511851799999999
2024-08-15,VM,eastus,Azure,15.632,40.2913,6.036,2.6991,Engineering,0.0092429826
2024-08-15,Networking,eastus,Azure,1.7486,11.7683,41.8005,4.8791,Engineering,0.0421737566
2024-08-16,Storage,southeastasia,AWS,0.608,660.161,1.0934,3.3997,Engineering,0.0025353219999999996
2024-08-16,Storage,eastus,AWS,0.5417,655.3111,1.3761,2.887,DevOps,0.0027950622
2024-08-16,VM,eastus,Azure,10.329,56.5854,8.2904,3.2501,Engineering,0.010469370799999999
2024-08-17,Database,westeurope,AWS,6.4208,160.7667,1.9823,1.822,DevOps,0.0035879934000000004
2024-08-17,Storage,westeurope,Azure,0.4759,848.9372,1.4897,2.3314,DevOps,0.0032827544
2024-08-17,Database,eastus,AWS,2.0121,143.7498,4.27,2.4283,Engineering,0.0049599195999999995
2024-08-17,Database,southeastasia,AWS,4.5496,202.0781,1.3438,1.0145,Data,0.0026578762
2024-08-18,Storage,eastus,AWS,0.4793,845.2333,0.7883,1.2695,Engineering,0.0025746266
2024-08-18,VM,eastus,AWS,7.5854,45.5552,4.6101,1.4455,Engineering,0.0062182904
2024-08-18,VM,eastus,Azure,5.6381,46.0642,4.9491,3.3367,Data,0.0061688483999999995
2024-08-18,VM,eastus,Azure,5.1577,50.6805,4.8251,2.1063,Engineering,0.005958000999999999
2024-08-18,Networking,southeastasia,AWS,1.1082,8.7008,19.5658,2.6925,Data,0.0198048416
2024-08-19,VM,eastus,AWS,10.183,49.7597,5.1657,2.6132,Engineering,0.0073018194
2024-08-19,Storage,eastus,AWS,0.356,717.2955,1.1587,3.3495,QA,0.0026644909999999997
2024-08-19,Networking,eastus,Azure,1.9523,12.5955,9.7897,2.647,Engineering,0.010205351
2024-08-19,Networking,southeastasia,AWS,2.0977,9.4596,35.6028,4.0771,QA,0.0360412592
2024-08-19,VM,eastus,Azure,12.7519,56.0643,7.3655,3.0713,DevOps,0.0100280086
2024-08-19,VM,eastus,AWS,9.6774,46.8389,0.2815,2.095,Data,0.0023106578000000005
2024-08-20,Storage,westeurope,AWS,0.5044,845.02,1.6061,3.713,QA,0.00339702
2024-08-20,VM,eastus,Azure,12.3932,55.298,4.9379,2.2719,Engineering,0.007527136
2024-08-20,VM,eastus,AWS,10.4234,56.0797,6.6429,4.0885,QA,0.008839739400000001
2024-08-20,VM,eastus,Azure,5.4691,46.6468,6.6447,1.9605,QA,0.007831813600000001
2024-08-20,VM,westeurope,Azure,9.9624,42.9649,6.7474,1.7286,Data,0.0088258098
2024-08-21,VM,eastus,AWS,13.3172,55.9619,11.2379,3.8067,QA,0.0140132638
2024-08-21,Networking,eastus,AWS,2.5919,10.4633,31.8754,4.8363,DevOps,0.032414706599999996
2024-08-21,VM,eastus,Azure,10.5978,59.8534,7.9629,2.7766,QA,0.0102021668
2024-08-22,VM,eastus,Azure,9.6365,53.6771,6.4126,3.9631,Engineering,0.0084472542
2024-08-22,Storage,eastus,AWS,0.4403,714.5769,1.9219,2.5188,Engineering,0.0034391138
2024-08-22,Storage,westeurope,Azure,0.5924,692.3871,1.5255,3.4834,Data,0.0030287542000000003
2024-08-22,VM,eastus,AWS,13.4225,61.092,8.2465,2.5029,QA,0.011053183999999999
2024-08-22,Storage,eastus,Azure,0.4229,745.3944,1.9383,2.2768,Engineering,0.0035136688
2024-08-23,VM,southeastasia,Azure,15.4155,50.8687,8.5486,2.5245,DevOps,0.0117334374
2024-08-23,Storage,eastus,AWS,0.3034,673.6943,2.5966,1.3837,DevOps,0.0040046686000000005
2024-08-23,VM,eastus,Azure,12.7642,40.6731,10.3005,2.5682,Engineering,0.0129346862
2024-08-23,Database,eastus,AWS,6.3532,89.349,3.7885,2.1554,Engineering,0.005237838
2024-08-23,Networking,westeurope,AWS,1.8042,9.0348,21.8479,2.9646,Data,0.0222268096
2024-08-24,Storage,westeurope,Azure,0.2817,832.9799,1.5966,2.1937,Engineering,0.0033188998000000004
2024-08-24,Storage,eastus,AWS,0.2666,577.6352,1.8177,2.5636,Data,0.0030262904
2024-08-24,Storage,westeurope,Azure,0.1639,772.7175,2.5628,2.5222,Data,0.0041410150000000005
2024-08-24,VM,westeurope,AWS,8.3866,32.2541,1.5522,1.7081,QA,0.0032940282
2024-08-25,Networking,southeastasia,AWS,1.0788,11.7237,1.2956,2.5361,Engineering,0.0015348074000000001
2024-08-25,Storage,southeastasia,Azure,0.3368,907.1826,1.3851,2.2016,Engineering,0.0032668252
2024-08-25,VM,eastus,AWS,3.2076,51.7568,2.9881,1.5287,Engineering,0.0037331336000000007
2024-08-26,Storage,eastus,Azure,0.5782,946.6182,2.323,1.7942,Engineering,0.0043318764
2024-08-26,Storage,westeurope,AWS,0.5821,564.9991,1.3744,2.2287,Engineering,0.0026208182
2024-08-26,VM,southeastasia,AWS,12.6379,62.3405,6.755,3.0375,DevOps,0.009407261
2024-08-27,VM,westeurope,AWS,13.3347,56.3804,10.1405,4.0771,Engineering,0.0129202008
2024-08-27,VM,eastus,Azure,8.6601,49.8482,5.6526,3.3838,Engineering,0.0074843164
2024-08-27,VM,eastus,AWS,12.9982,40.0014,7.4064,3.4063,QA,0.0100860428
2024-08-28,Networking,eastus,AWS,2.1666,8.7843,24.7019,4.5372,DevOps,0.0251527886
2024-08-28,Storage,westeurope,AWS,0.3872,775.2942,1.627,1.4983,Engineering,0.0032550284000000002
2024-08-28,Networking,westeurope,AWS,1.9526,10.1322,28.7297,4.6486,Engineering,0.0291404844
2024-08-29,VM,westeurope,Azure,10.4088,55.4736,11.3406,4.5288,DevOps,0.0135333072
2024-08-29,Storage,westeurope,Azure,0.4212,976.1421,1.9818,2.6362,Engineering,0.0040183242
2024-08-29,Storage,westeurope,Azure,0.6026,690.6188,2.2055,3.7359,Data,0.0037072576
2024-08-29,VM,westeurope,AWS,12.8902,47.1042,10.4365,3.5719,Data,0.013108748400000002
2024-08-29,Storage,westeurope,Azure,0.6341,826.2334,1.5059,2.7008,Engineering,0.0032851868
2024-08-30,VM,eastus,AWS,11.8909,56.2748,11.1902,2.9588,Data,0.0136809296
2024-08-30,Storage,westeurope,Azure,0.4075,829.7125,2.764,3.8154,Data,0.004504925
2024-08-31,VM,westeurope,Azure,5.4631,43.2772,2.9231,3.0881,DevOps,0.0041022744
2024-08-31,Networking,westeurope,AWS,1.3171,11.4032,19.5748,2.4377,DevOps,0.0198610264
2024-08-31,VM,eastus,AWS,6.6192,55.5844,5.5407,1.6014,Data,0.0069757088
2024-08-31,Storage,eastus,Azure,0.2662,598.2926,0.7001,3.2092,Engineering,0.0019499251999999998
2024-08-31,Storage,westeurope,AWS,0.2187,760.8023,2.2015,3.4782,Engineering,0.0037668446
2024-08-31,Networking,southeastasia,AWS,1.0462,8.1042,23.7122,3.3243,Engineering,0.0239376484
2024-09-01,VM,southeastasia,AWS,7.3654,55.8478,6.7627,2.6121,Data,0.0083474756
2024-09-01,VM,westeurope,Azure,5.4985,53.9689,4.959,1.2521,DevOps,0.0061666378
2024-09-02,Storage,eastus,AWS,0.5313,816.9915,2.2852,2.2423,DevOps,0.004025443
2024-09-02,Storage,eastus,Azure,0.2632,875.5565,1.8754,2.1655,QA,0.003679153
2024-09-02,Storage,southeastasia,AWS,0.6652,639.185,1.7086,2.1098,QA,0.0031200100000000003
2024-09-03,VM,southeastasia,Azure,13.2312,48.7184,6.7598,3.6883,QA,0.0095034768
2024-09-03,Networking,westeurope,AWS,1.9238,8.1715,46.4364,6.1784,Engineering,0.046837503
2024-09-03,Storage,southeastasia,Azure,0.5174,879.5161,1.3667,2.7706,DevOps,0.0032292122
2024-09-03,VM,eastus,AWS,14.9005,54.6357,8.3955,4.4112,QA,0.011484871399999999
2024-09-03,VM,eastus,Azure,18.8165,52.6077,9.6095,3.4728,QA,0.013478015400000001
2024-09-04,Storage,eastus,AWS,0.2535,834.5634,1.1336,1.6244,DevOps,0.0028534268000000003
2024-09-04,Networking,westeurope,Azure,2.2224,10.7635,40.385,5.0089,Data,0.040851006999999995
2024-09-04,Database,eastus,AWS,8.0281,262.9822,4.9381,1.6116,Data,0.007069684400000001
2024-09-04,Storage,westeurope,AWS,0.7699,714.6006,1.5818,1.6307,DevOps,0.0031649812
2024-09-04,VM,southeastasia,Azure,16.7922,54.8352,6.4286,4.3569,Engineering,0.009896710400000001
2024-09-04,Storage,southeastasia,AWS,0.4362,712.5525,1.4921,2.4813,DevOps,0.003004445
2024-09-05,Storage,eastus,Azure,0.5081,770.357,2.4843,3.2061,Engineering,0.004126634
2024-09-05,Database,southeastasia,AWS,4.227,232.3915,7.0652,1.555,QA,0.008375383
2024-09-05,Database,eastus,Azure,4.6935,258.4999,4.7272,2.4492,Engineering,0.006182899800000001
2024-09-05,VM,eastus,Azure,11.584,46.553,8.4532,2.6211,DevOps,0.010863106
2024-09-05,VM,southeastasia,Azure,11.7917,59.0993,7.7794,3.048,Engineering,0.0102559386
2024-09-06,Networking,eastus,AWS,1.3414,13.1815,38.8006,5.2524,Engineering,0.039095243
2024-09-06,VM,southeastasia,AWS,11.9228,33.788,11.0138,2.4392,Data,0.013465936000000001
